1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 882 F.3d 1121 _NEWLINE_ United States Court of Appeals , Federal Circuit . _NEWLINE_ AATRIX SOFTWARE , INC. , Plaintiff-Appellant _NEWLINE_ v. _NEWLINE_ GREEN SHADES SOFTWARE , INC. , Defendant-Appellee _NEWLINE_ 2017-1452 _NEWLINE_ | _NEWLINE_ Decided : February 14 , 2018 _NEWLINE_ Synopsis _NEWLINE_ Background : Owner of patents directed to systems and methods for designing , creating , and importing data into a viewable form on a computer brought infringement action . Competitor moved to dismiss for patent invalidity . The United States District Court for the Middle District of Florida , No . 3:15-cv-00164-HES-MCR , Harvey E. Schlesinger , Senior Judge , 2016 WL 1375141 , determined that claims were invalid , and 2016 WL 7206173 , denied patent owner 's motion for leave to amend . Patent owner appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Moore , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ patent claim was not ineligible as directed to intangible embodiment , and _NEWLINE_ _NEWLINE_ district court 's denial of patent owner 's motion to amend complaint was abuse of discretion . _NEWLINE_ _NEWLINE_ Vacated in part , reversed in part , and remanded . _NEWLINE_ _NEWLINE_ Reyna , Circuit Judge , filed an opinion concurring in part and dissenting in part . _NEWLINE_ _NEWLINE_ Procedural Posture ( s ) : On Appeal ; Motion to Dismiss for Failure to State a Claim ; Motion to Amend the Complaint . _NEWLINE_ *1123 Appeal from the United States District Court for the Middle District of Florida in No . 3:15-cv-00164-HES-MCR , Senior Judge Harvey E. Schlesinger . _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 521 F.3d 1351 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ O2 MICRO INTERNATIONAL LIMITED , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ BEYOND INNOVATION TECHNOLOGY CO. , LTD. , Defendant-Appellant , _NEWLINE_ and _NEWLINE_ FSP Group and SPI Electronic Co. , Ltd. , Defendants-Appellants , _NEWLINE_ and _NEWLINE_ Lien Chang Electronic Enterprise Co. , Ltd. , Defendant-Appellant . _NEWLINE_ Nos . 2007-1302 , 2007-1303 , 2007-1304 . _NEWLINE_ | _NEWLINE_ April 3 , 2008 . _NEWLINE_ | _NEWLINE_ Rehearing and Rehearing En Banc Denied June 11 , 2008 . _NEWLINE_ Synopsis _NEWLINE_ Background : Owner of patents relating to inverter controllers , which convert low voltage direct current ( DC ) into higher voltage alternating current ( AC ) , brought infringement action against competitors . The United States District Court for the Eastern District of Texas , T. John Ward , J. , 2007 WL 869576 , inter alia granted patent owner a permanent injunction . Competitors appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Prost , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ competitors did not waive on appeal any objection to claim construction determined at Markman hearing ; _NEWLINE_ _NEWLINE_ arguments regarding the meaning and legal significance of `` only if '' limitation were improperly submitted to the jury ; and _NEWLINE_ _NEWLINE_ prosecution history estoppel barred patent owner from relying on the doctrine of equivalents . _NEWLINE_ _NEWLINE_ Vacated and remanded . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 694 F.3d 1367 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ 1ST MEDIA , LLC , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ ELECTRONIC ARTS , INC. , Harmonix Music Systems , Inc. , and Viacom , Inc. , Defendants-Appellees , _NEWLINE_ and _NEWLINE_ Sony Computer Entertainment America , INC. , Defendant-Appellee . _NEWLINE_ No . 2010-1435 . _NEWLINE_ | _NEWLINE_ Sept. 13 , 2012 . _NEWLINE_ | _NEWLINE_ Rehearing En Banc Denied Dec. 3 , 2012 . _NEWLINE_ Synopsis _NEWLINE_ Background : Assignee filed action against competitors alleging infringement of patent on entertainment system for use in purchasing and storing songs , videos , and multimedia karaoke information . Competitors asserted inequitable conduct defense and also counterclaimed for declaratory judgment of inequitable conduct . The United States District Court for the District of Nevada , James C. Mahan , J. , granted competitors ' requested declaratory judgment of inequitable conduct , held that patent was unenforceable , and dismissed action . Plaintiff appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Linn , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ assignee 's motion to present its proofs first was not concession that competitors had met their threshold burden of showing intent to deceive ; _NEWLINE_ _NEWLINE_ district court clearly erred in relying on evidence showing , at best , that inventor and his lawyer knew that prior art was material , and inability of inventor and his lawyer to offer good faith explanation , as basis to infer deliberate decision to withhold prior art reference ; _NEWLINE_ _NEWLINE_ decision of district court to not credit testimony of inventor and his lawyer could not be used as affirmative evidence of selective disclosure ; and _NEWLINE_ _NEWLINE_ paying issue fee after prior art reference had been brought to their attention was not deliberate decision to withhold prior art reference . _NEWLINE_ _NEWLINE_ Reversed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 789 F.2d 1556 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ POLAROID CORPORATION , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ EASTMAN KODAK COMPANY , Defendant-Appellant . _NEWLINE_ Appeal No . 86-604 . _NEWLINE_ | _NEWLINE_ April 25 , 1986 . _NEWLINE_ Synopsis _NEWLINE_ Manufacturer of photographic products brought patent infringement action against competitor . The United States District Court for the District of Massachusetts , Rya W. Zobel , J. , entered judgment in favor of manufacturer , and competitor appealed . The Court of Appeals , Markey , Chief Judge , held that manufacturer 's patents on cameras , film units , and photographic processes were valid , and competitor infringed those patents . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 506 F.3d 1370 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ ZENON ENVIRONMENTAL , INC. , Plaintiff-Cross Appellant , _NEWLINE_ v. _NEWLINE_ UNITED STATES FILTER CORPORATION ( now known as Water Applications & Systems Corporation ) , Defendant-Appellant . _NEWLINE_ Nos . 2006-1266 , 2006-1267 . _NEWLINE_ | _NEWLINE_ Nov. 7 , 2007 . _NEWLINE_ | _NEWLINE_ Rehearing En Banc Denied Feb. 12 , 2008 . * _NEWLINE_ Synopsis _NEWLINE_ Background : Patent owner brought action against competitor alleging infringement of patent for microfiltration of liquids in relatively large systems . The United States District Court for the Southern District of California , Rudi M. Brewster , Senior District Judge , granted judgment for owner . Competitor appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Lourie , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ grandparent patent anticipated , and thereby invalidated , grandchild patent due to lack of continuity of disclosure in family chain , and _NEWLINE_ _NEWLINE_ question of whether intervening patents maintained continuity of disclosure by incorporating gas distribution system by reference that had been disclosed in grandparent patent , entitling grandchild patent to earlier filing date , was question of law subject to de novo review . _NEWLINE_ _NEWLINE_ Reversed . _NEWLINE_ _NEWLINE_ Newman , Circuit Judge , filed dissenting opinion . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 672 F.3d 1350 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ MARINE POLYMER TECHNOLOGIES , INC. , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ HEMCON , INC. , Defendant-Appellant . _NEWLINE_ No . 2010-1548 . _NEWLINE_ | _NEWLINE_ March 15 , 2012 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee sued competitor for allegedly infringing patent for polymer that promoted hemostasis , stopping bleeding or hemorrhage . The United States District Court for the District of New Hampshire , Joseph A. DiClerico , Jr. , J. , 2008 WL 1995454 , construed patent , subsequently granted patentee summary judgment of literal infringement , and after jury verdict in favor of patentee on invalidity defenses of anticipation and obviousness , 2010 WL 3070197 , granted patentee summary judgment on competitor 's inequitable conduct defense , then entered judgment awarding patentee $ 29,410,246 damages as reasonable royalties for past infringement and permanently enjoined future infringement , and 2010 WL 3120051 , denied competitor 's motion for judgment as matter of law . Competitor appealed . The Court of Appeals , Dyk , Circuit Judge , 659 F.3d 1084 , reversed judgment on infringement , vacated injunction and damages award , and remanded upon concluding that competitor had acquired intervening rights based on patentee 's actions during parallel reexamination proceeding . Subsequently , the Court of Appeals , 2012 WL 255331 , vacated appellate judgment and granted rehearing en banc . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , en banc , Lourie , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ for an equally divided court , claim was correctly construed ; _NEWLINE_ _NEWLINE_ for an equally divided court , substantial evidence supported jury 's damages award ; _NEWLINE_ _NEWLINE_ intervening rights do not apply to claims that have not been amended and are not new ; and _NEWLINE_ _NEWLINE_ competitor did not acquire intervening rights to patent . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Dyk , Circuit Judge , filed opinion dissenting in part , with whom Gajarsa , Reyna , and Wallach , Circuit Judges , joined in full , and Linn , Circuit Judge , joined in part . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 846 F.3d 1190 _NEWLINE_ United States Court of Appeals , Federal Circuit . _NEWLINE_ TINNUS ENTERPRISES , LLC , Zuru Ltd. , Plaintiffs-Appellees _NEWLINE_ v. _NEWLINE_ TELEBRANDS CORPORATION , Bed Bath & Beyond , Inc. , Defendants-Appellants _NEWLINE_ 2016-1410 _NEWLINE_ | _NEWLINE_ Decided : January 24 , 2017 _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee brought action alleging competitor infringed its patent for a toy that filled multiple water balloons at once by channeling water into the balloons through a set of hollow tubes , connected to housing . The United States District Court for the Eastern District of Texas , Robert Schroeder , III , J. , 2015 WL 11089480 , adopted report and recommendation of John D. Love , United States Magistrate Judge , 2015 WL 11089479 , and entered preliminary injunction barring competitor from selling its product . Competitor appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Stoll , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ application of plain and ordinary meaning to term `` attached '' in patent was reasonable when analyzing patentee 's likelihood of success on the merits ; _NEWLINE_ _NEWLINE_ it would review district court 's determination that competitor failed to raise a substantial question that patent was invalid for indefiniteness for plain error , rather than for abuse of discretion ; _NEWLINE_ _NEWLINE_ competitor failed to raise a substantial question of patent 's validity by arguing that patent claim term `` substantially filled '' was invalid for indefiniteness ; _NEWLINE_ _NEWLINE_ competitor did not show that patent was invalid as obvious ; and _NEWLINE_ _NEWLINE_ patentee demonstrated irreparable harm as a result of competitor 's allegedly infringing product . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ *1194 Appeal from the United States District Court for the Eastern District of Texas in No . 6:15-cv-00551-RWS-JDL , Judge Robert Schroeder , III . _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 401 F.3d 1313 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ MEDRAD , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ MRI DEVICES CORPORATION , Defendant-Appellee . _NEWLINE_ No . 04-1134 . _NEWLINE_ | _NEWLINE_ March 16 , 2005 . _NEWLINE_ | _NEWLINE_ Rehearing Denied April 11 , 2005 . _NEWLINE_ Synopsis _NEWLINE_ Background : Owner of patent for overlapping radio frequency coils used in magnetic resonance imaging ( MRI ) sued competitor for infringement . The United States District Court for the Western District of Pennsylvania , Terrence F. McVerry , J. , determined that patent was invalid , and owner appealed . _NEWLINE_ _NEWLINE_ The Court of Appeals , Bryson , Circuit Judge , held that patent was invalid as anticipated . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 499 F.3d 1293 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ AVENTIS PHARMA DEUTSCHLAND GmbH , Plaintiff-Cross Appellant , _NEWLINE_ and _NEWLINE_ King Pharmaceuticals , Inc. , Plaintiff-Cross Appellant , _NEWLINE_ v. _NEWLINE_ LUPIN , LTD. and Lupin Pharmaceuticals , Inc. , Defendants-Appellants . _NEWLINE_ Nos . 2006-1530 , 2006-1555 . _NEWLINE_ | _NEWLINE_ Sept. 11 , 2007 . _NEWLINE_ Synopsis _NEWLINE_ Background : Owner of patent brought action against competitor and its agent alleging infringement of patent on pharmaceutical drug that was used to treat high blood pressure . The United States District Court for the Eastern District of Virginia , Robert G. Doumar , Senior District Judge , 2006 WL 2008962 , granted judgment for owner . Defendants appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Linn , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ scientist did not abandon , suppress , or conceal chemical composition , and thus composition had to be considered as part of prior art , and _NEWLINE_ _NEWLINE_ claims of patent for pharmaceutical drug ramipril , which covered 5 ( S ) stereoisomer of ramipril in composition substantially free of other isomers , were invalid over other composition of 5 ( S ) ramipril with its SSSSR stereoisomer . _NEWLINE_ _NEWLINE_ Reversed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 991 F.2d 768 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ INTERNATIONAL VISUAL CORPORATION , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ CROWN METAL MANUFACTURING CO. , INC. , Defendant-Appellee . _NEWLINE_ No . 92-1262 . _NEWLINE_ | _NEWLINE_ April 15 , 1993 . _NEWLINE_ Synopsis _NEWLINE_ Holder of patent on magnetically secured display apparatus sued competitor alleging infringement of patents . Competitor counterclaimed for declaratory judgment of noninfringement , invalidity , and unenforceability . On cross motions for summary judgment , the United States District Court for the Northern District of Illinois , James F. Holderman , Jr. , J. , granted summary judgment of noninfringement in favor of competitor . Patent holder appealed . The Court of Appeals held that : ( 1 ) district court 's determination of noninfringement of patent was based on erroneous interpretation of housing limitation as requiring that housing be separate and apart from permanent magnet means , and ( 2 ) remand was appropriate based upon court 's claim interpretation so that district court could decide issue of doctrine of equivalents . _NEWLINE_ _NEWLINE_ Reversed and remanded . _NEWLINE_ _NEWLINE_ Lourie , Circuit Judge , concurred and filed opinion . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 815 F.3d 1302 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ ZOLTEK CORPORATION , Plaintiff-Appellant _NEWLINE_ v. _NEWLINE_ UNITED STATES , Defendant-Appellee . _NEWLINE_ No . 2014-5082 . _NEWLINE_ | _NEWLINE_ Feb. 19 , 2016 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee brought action against United States , alleging that process used to produce carbon fiber sheet materials for military aircraft infringed patent for method of producing carbon fiber sheet products . Following three-day bench trial on issue of validity , the Court of Federal Claims , Edward J. Damich , Senior Judge , ruled that patent was invalid on grounds of obviousness and inadequate written description . Patentee appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Newman , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ patent was not invalid for having inadequate written description , and _NEWLINE_ _NEWLINE_ patent was not invalid for obviousness . _NEWLINE_ _NEWLINE_ Reversed and remanded . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 884 F.3d 1135 _NEWLINE_ United States Court of Appeals , Federal Circuit . _NEWLINE_ Chikezie OTTAH , Plaintiff-Appellant _NEWLINE_ v. _NEWLINE_ FIAT CHRYSLER , Toyota , Nissan Motors Co. Limited , Hyundai Motor America , Ford Motor Company , Jaguar Land Rover North America , General Motors LLC , Kia Motors America , Inc. , Defendants-Appellees _NEWLINE_ Daimler AG ( Mercedes Benz ) , Citroen/Peugeot Motor Company Arness Paris 6 City , Mitsubishi Motor Corporation , BMW Motor Corporation , Rolls Royce Corporation , Mazda Motor , Suburu Motor Corporation , Defendant _NEWLINE_ 2017-1842 _NEWLINE_ | _NEWLINE_ Decided : March 7 , 2018 _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee brought action alleging that camera holders used in motor vehicles infringed its patent for removable book holder . The United States District Court for the Southern District of New York , No . 1:15-cv-02465-LTS , Laura Taylor Swain , J. , 230 F.Supp.3d 192 , dismissed some claims , and entered summary judgment of non-infringement on remaining claims . Patentee appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Newman , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ collateral estoppel and stare decisis required that construction of term `` removable mounting '' in prior suit govern in subsequent action ; _NEWLINE_ _NEWLINE_ accused camera holders on motor vehicles did not infringe patent ; and _NEWLINE_ _NEWLINE_ book holder claimed by patent could not plausibly be construed to include or be equivalent of camera holder . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Procedural Posture ( s ) : On Appeal ; Motion to Dismiss for Failure to State a Claim ; Motion for Summary Judgment . _NEWLINE_ *1136 Appeal from the United States District Court for the Southern District of New York in No . 1:15-cv-02465-LTS , Judge Laura Taylor Swain . _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 452 F.3d 1331 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ ABBOTT LABORATORIES , Plaintiff-Appellee , _NEWLINE_ v. _NEWLINE_ ANDRX PHARMACEUTICALS , INC. , and ROXANE LABORATORIES , INC. , Defendants , _NEWLINE_ and _NEWLINE_ Teva Pharmaceuticals USA , Inc. , Defendant-Appellant . _NEWLINE_ No . 05-1433 . _NEWLINE_ | _NEWLINE_ June 22 , 2006 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patentee brought action alleging infringement of its patents relating to extended release formulations of clarithromycin . The United States District Court for the Northern District of Illinois , David H. Coar , J. , 2005 WL 1323435 , granted patentee 's motion for a preliminary injunction , and defendant appealed . _NEWLINE_ _NEWLINE_ The Court of Appeals , Prost , Circuit Judge , held that accused infringer raised substantial questions concerning validity , on grounds of obviousness , of patent claims , and therefore patentee failed to establish a likelihood of success on the merits . _NEWLINE_ _NEWLINE_ Vacated . _NEWLINE_ _NEWLINE_ Newman , Circuit Judge , filed dissenting opinion . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 54 F.3d 1570 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ SOUTHWALL TECHNOLOGIES , INC. , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ CARDINAL IG COMPANY , Defendant-Appellee . _NEWLINE_ No . 94-1243 . _NEWLINE_ | _NEWLINE_ May 10 , 1995 . _NEWLINE_ | _NEWLINE_ Rehearing Denied ; Suggestion for Rehearing In Banc Declined June 21 , 1995 . _NEWLINE_ Synopsis _NEWLINE_ Patentee brought infringement action in connection with patent for heat mirror , a coating applied to surfaces which allowed visible light to pass through but reflected heat , which was useful as window glazing material . The United States District Court for the Northern District of California , D. Lowell Jensen , J. , granted summary judgment of noninfringement for defendant , and patentee appealed . The Court of Appeals , Michel , Circuit Judge , held that : ( 1 ) defendant 's heat mirror did not literally infringe patent as it did not have `` sputter-deposited '' dielectric layer , and ( 2 ) claim of infringement under doctrine of equivalents was barred by prosecution history estoppel . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 32 F.3d 1541 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ Robert W. KEARNS , Plaintiff/Cross-Appellant , _NEWLINE_ v. _NEWLINE_ CHRYSLER CORPORATION , Defendant/Appellant , _NEWLINE_ and _NEWLINE_ American Motors Corporation , Defendant . _NEWLINE_ Nos . 93-1450 , 93-1470 . _NEWLINE_ | _NEWLINE_ Aug. 11 , 1994 . _NEWLINE_ | _NEWLINE_ Rehearing Denied ; Suggestion for Rehearing In Banc Declined Sept. 28 , 1994 . _NEWLINE_ Synopsis _NEWLINE_ Owner of patents for intermittent windshield wipers brought infringement action against automobile manufacturer . The United States District Court for the Eastern District of Michigan , Cohn , J. , entered judgment on jury verdict for owner , and cross-appeals were taken . The Court of Appeals , Lourie , Circuit Judge , held that : ( 1 ) stipulation bound manufacturer to finding of patent validity in action against other manufacturers ; ( 2 ) evidence supported finding of infringement ; and ( 3 ) owner was entitled to reasonable royalty , but not lost profits . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 647 F.3d 1353 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ BOSTON SCIENTIFIC CORPORATION and Boston Scientific Scimed , Inc. , Plaintiffs-Appellees , _NEWLINE_ v. _NEWLINE_ JOHNSON & JOHNSON ( also known as Johnson & Johnson , Inc. ) , Cordis Corporation , and Wyeth , Defendants-Appellants . _NEWLINE_ Nos . 2010-1230 , 2010-1231 , 2010-1233 , 2010-1234 . _NEWLINE_ | _NEWLINE_ June 7 , 2011 . _NEWLINE_ | _NEWLINE_ Rehearing and Rehearing En Banc Denied Sept. 15 , 2011 . _NEWLINE_ Synopsis _NEWLINE_ Background : Competitor brought action against patentee seeking judgment of invalidity of four patents relating to drug-eluting coronary stents used in treatment of coronary artery disease . Patentee counterclaimed for infringement . The United States District Court for the District of Delaware , Sue L. Robinson , J. , 679 F.Supp.2d 539 , granted summary judgment of invalidity . Patentee appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Moore , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ specification that demonstrated possession of rapamycin in claimed stent did not evidence possession of genus of macrocyclic lactone analogs of rapamycin ; _NEWLINE_ _NEWLINE_ lack of any disclosure of examples of macrocyclic lactone analogs of rapamycin , and lack of any guidance on how to properly determine whether compound was macrocyclic lactone analog , could be considered when determining whether claimed invention included possession of genus of macrocyclic lactone analogs ; _NEWLINE_ _NEWLINE_ article disclosing how rapamycin interacted with FKBP12 and mTOR was not sufficient to establish correlation between structure and function ; _NEWLINE_ _NEWLINE_ indication in prior art patents that `` structure and mechanism of action of rapamycin were known '' was not sufficient to establish correlation between function and structure of rapamycin and its analogs ; _NEWLINE_ _NEWLINE_ specification did not disclose to person of ordinary skill in the art that inventors were in possession of macrocyclic triene analogs of rapamycin by meager disclosure of `` analogs '' ; and _NEWLINE_ _NEWLINE_ claim which required `` from about 64 μg to about 197 μg of rapamycin or a macrocyclic triene analog thereof wherein said device provides an in-stent late loss in diameter at 12 months following implantation in a human of less than about 0.5 mm '' did not contain sufficient support for highly specific functional requirements claimed . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Gajarsa , Circuit Judge , filed opinion concurring-in-part . _NEWLINE_ _NEWLINE_
0	_NEWLINE_ _NEWLINE_ _NEWLINE_ 346 F.3d 1075 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ ACCO BRANDS , INC. ( doing business as Kensington Technology Group ) , Plaintiff-Appellant , _NEWLINE_ v. _NEWLINE_ MICRO SECURITY DEVICES , INC. ( doing business as PC Guardian ) , Defendant-Appellee . _NEWLINE_ No . 02-1567 . _NEWLINE_ | _NEWLINE_ DECIDED : Oct. 7 , 2003 . _NEWLINE_ Synopsis _NEWLINE_ Owner of patent for locking mechanism for portable electronic devices sued competitor for infringement . Alleged infringer moved for summary judgment . The United States District Court for the Northern District of California , 2002 WL 1735385 , Susan Illston , J. , granted summary judgment of noninfringement , and appeal was taken . The Court of Appeals , Pauline Newman , Circuit Judge , held that patent was neither literally nor equivalently infringed . _NEWLINE_ _NEWLINE_ Affirmed _NEWLINE_ _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 893 F.3d 1372 _NEWLINE_ United States Court of Appeals , Federal Circuit . _NEWLINE_ IMPAX LABORATORIES INC. , AstraZeneca AB , AstraZeneca UK Limited , Plaintiffs-Appellees _NEWLINE_ v. _NEWLINE_ LANNETT HOLDINGS INC. , Lannett Company Inc. , Defendants-Appellants _NEWLINE_ 2017-2020 _NEWLINE_ | _NEWLINE_ Decided : June 28 , 2018 _NEWLINE_ Synopsis _NEWLINE_ Background : Assignee , assignor , and exclusive licensee brought action alleging infringement of patents directed to nasal formulation for drug used to treat migraines , after alleged infringers filed Abbreviated New Drug Application ( ANDA ) . Alleged infringers stipulated to infringement , but challenged plaintiffs ' standing to bring suit and validity of patents . The United States District Court for the District of Delaware , Nos . 1:14-cv-00984-RGA , 1:14-cv-00999-RGA , Richard G. Andrews , J. , 2015 WL 7737309 , construed the claims , and held after bench trial that patents were not invalid as anticipated or obvious , 246 F.Supp.3d 1024 . Infringers appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Lourie , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ district court did not clearly err in finding that skilled artisan would have looked to any other triptan before looking to zolmitriptan to develop pharmaceutical product that would not take advantage of first pass metabolism ; _NEWLINE_ _NEWLINE_ district court in its analysis of secondary considerations did not clearly err in finding that licensing agreement was at least in part attributable to patents ; and _NEWLINE_ _NEWLINE_ patents were not obvious based on prior art that mentioned zolmitriptan in connection with nasal formulations and sprays . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_ Procedural Posture ( s ) : On Appeal ; Judgment . _NEWLINE_ *1374 Appeal from the United States District Court for the District of Delaware in Nos . 1:14-cv-00984-RGA , 1:14-cv-00999-RGA , Judge Richard G. Andrews . _NEWLINE_
1	_NEWLINE_ _NEWLINE_ _NEWLINE_ 822 F.3d 1355 _NEWLINE_ United States Court of Appeals , _NEWLINE_ Federal Circuit . _NEWLINE_ INTENDIS GMBH , Intraserv GmbH & Co. KG , Bayer Healthcare Pharmaceuticals Inc. , Plaintiffs-Appellees _NEWLINE_ v. _NEWLINE_ GLENMARK PHARMACEUTICALS INC. , USA , Glenmark Pharmaceuticals Ltd. , Defendants-Appellants . _NEWLINE_ No . 2015-1902 . _NEWLINE_ | _NEWLINE_ May 16 , 2016 . _NEWLINE_ Synopsis _NEWLINE_ Background : Patent licensees brought action against generic drug manufacturer , alleging infringement arising from manufacturer 's Abbreviated New Drug Application ( ANDA ) to Food and Drug Administration ( FDA ) for drug indicated for topical treatment of inflammatory papules and pustules of mild to moderate rosacea . Following Markman hearing and bench trial , the United States District Court for the District of Delaware , Sue L. Robinson , J. , 117 F.Supp.3d 549 , found , inter alia , that licensees proved infringement under doctrine of equivalents . Manufacturer appealed . _NEWLINE_ _NEWLINE_ Holdings : The Court of Appeals , Moore , Circuit Judge , held that : _NEWLINE_ _NEWLINE_ there was no clear error in district court 's decision that the isopropyl myristate in generic drug manufacturer 's product and the claimed triglyceride and lecithin performed substantially the same function , under the doctrine of equivalents ; _NEWLINE_ _NEWLINE_ there was no reversible error in district court 's finding infringement under the doctrine of equivalents did not ensnare prior art ; _NEWLINE_ _NEWLINE_ there was no error in district court 's determination that prosecution history estoppel did not apply ; and _NEWLINE_ _NEWLINE_ there was no clear error in the district court 's findings with respect to objective indicia of nonobviousness . _NEWLINE_ _NEWLINE_ Affirmed . _NEWLINE_ _NEWLINE_
